API_UWI,Unformatted_API_UWI_14,Latitude,Longitude,Latitude_BH,Longitude_BH
42-329-44140,4.23294E+13,32.084633,-101.849509,32.10461608,-101.8559397
42-317-43039,4.23174E+13,32.345096,-102.093485,32.37566411,-102.1027265
42-173-38350,4.21734E+13,31.8815,-101.745354,31.85430371,-101.7378326
42-317-43081,4.23174E+13,32.108607,-101.746732,32.13450827,-101.7600956
42-317-43091,4.23174E+13,32.31306,-102.157192,32.34405141,-102.1685687
42-003-48178,4.20035E+13,32.1941455,-102.2318965,32.16357268,-102.2218574
42-227-40792,4.22274E+13,32.456563,-101.406924,32.42637226,-101.4001319
42-383-40911,4.23834E+13,31.53402,-101.7135,31.5549996,-101.717792
42-227-40833,4.22274E+13,32.27328,-101.433491,32.29663017,-101.4414474
42-461-41589,4.24614E+13,31.374151,-101.84426,31.34717549,-101.8351971
42-461-41608,4.24614E+13,31.393621,-101.889946,31.42212413,-101.9006507
42-227-40860,4.22274E+13,32.324046,-101.471426,32.35251135,-101.4815492
42-317-43284,4.23174E+13,32.466206,-101.756156,32.42489828,-101.743253
42-317-43310,4.23174E+13,32.44618,-101.710904,32.41892406,-101.7018887
42-173-38391,4.21734E+13,31.977008,-101.72804,32.00355595,-101.7393412
42-173-38395,4.21734E+13,31.665536,-101.563085,31.62270081,-101.5536685
42-173-38399,4.21734E+13,31.929235,-101.67286,31.95562205,-101.6816317
42-173-38432,4.21734E+13,31.93462,-101.736821,31.9004252,-101.7270465
42-317-43384,4.23174E+13,32.26012,-101.8151,32.23025109,-101.8051456
42-383-40962,4.23834E+13,31.40167,-101.53581,31.4280339,-101.5454163
42-227-41089,4.22274E+13,32.48416,-101.296943,32.52738766,-101.2942093
42-329-44896,4.23294E+13,32.083601,-102.132407,32.11001573,-102.1415037
42-383-38721,4.23834E+13,31.588352,-101.468977,31.60936288,-101.4687078
42-173-36375,4.21734E+13,31.685391,-101.449196,31.70660506,-101.4559842
42-235-35292,4.22354E+13,31.104292,-101.053063,31.12221816,-101.054191
42-461-39615,4.24614E+13,31.508351,-101.952758,31.48720519,-101.9452951
42-235-35964,4.22354E+13,31.35846,-101.111972,31.38613772,-101.1123746
42-461-38971,4.24614E+13,31.505809,-101.944856,31.53003885,-101.9525728
42-317-39252,4.23174E+13,32.216361,-102.0893088,32.20157665,-102.0889276
42-317-40202,4.23174E+13,32.315986,-102.16334,32.29229729,-102.1576867
42-383-37812,4.23834E+13,31.090502,-101.343895,31.10928307,-101.3436703
42-173-37096,4.21734E+13,31.718594,-101.409767,31.74558888,-101.4184394
42-235-34982,4.22353E+13,31.125829,-101.223807,31.14723449,-101.2240356
42-461-40069,4.24614E+13,31.394233,-102.020919,31.37933961,-102.0170167
42-329-38749,4.23294E+13,31.953735,-102.213835,31.92802073,-102.2057702
42-235-35179,4.22354E+13,31.15582,-101.180532,31.13276795,-101.1804238
42-227-38744,4.22274E+13,32.383751,-101.528946,32.41031813,-101.5371056
42-227-38847,4.22274E+13,32.446806,-101.675774,32.46839816,-101.6825474
42-383-37870,4.23834E+13,31.228183,-101.584139,31.25121754,-101.5837945
42-033-32202,4.20333E+13,32.80572,-101.535948,32.790557,-101.5306917
42-235-35618,4.22354E+13,31.207424,-101.080177,31.23290086,-101.0800241
42-383-38722,4.23834E+13,31.588215,-101.468979,31.60910257,-101.4686696
42-317-38465,4.23174E+13,32.14830899,-102.2111,32.1282568,-102.2048633
42-317-40349,4.23174E+13,32.165961,-102.041758,32.18839875,-102.0490713
42-461-39684,4.24614E+13,31.427391,-101.812359,31.39971232,-101.8039298
42-105-41682,4.21054E+13,31.060365,-101.026571,31.0304838,-101.025405
42-173-37153,4.21734E+13,31.781462,-101.552834,31.80328376,-101.5595067
42-235-34899,4.22353E+13,31.123933,-101.257809,31.14657789,-101.258022
42-383-38596,4.23834E+13,31.319005,-101.440392,31.29455201,-101.4371134
42-235-35288,4.22354E+13,31.10611363,-101.0472251,31.08844884,-101.0489929
42-431-33370,4.24313E+13,31.737833,-101.0897,31.75046082,-101.0892905
42-235-35578,4.22354E+13,31.205757,-101.086796,31.17754371,-101.0865568
42-383-39342,4.23834E+13,31.356948,-101.712459,31.33587301,-101.7130966
42-227-38351,4.22274E+13,32.161923,-101.509217,32.18926275,-101.5172716
42-461-38498,4.24614E+13,31.200685,-101.789356,31.18023629,-101.7895676
42-383-39410,4.23834E+13,31.506036,-101.35745,31.48235032,-101.3577024
42-461-40222,4.24614E+13,31.634983,-101.967339,31.61957988,-101.9619987
42-329-40270,4.23294E+13,31.676652,-101.807251,31.69891342,-101.8141175
42-173-37202,4.21734E+13,31.768442,-101.728722,31.7916909,-101.7376663
42-317-40683,4.23174E+13,32.370969,-101.950533,32.39091277,-101.9566824
42-383-39816,4.23834E+13,31.37603759,-101.7399368,31.39728027,-101.7456882
42-383-39843,4.23834E+13,31.203206,-101.624484,31.17290568,-101.6230293
42-173-37588,4.21734E+13,31.941368,-101.698784,31.9236561,-101.6932205
42-317-40836,4.23174E+13,32.1496611,-101.7040844,32.12029987,-101.6920371
42-033-32424,4.20333E+13,32.542494,-101.541611,32.51515129,-101.5336658
42-383-39915,4.23834E+13,31.632989,-101.50298,31.65586717,-101.509928
42-003-47592,4.20035E+13,32.453183,-102.347469,32.42517445,-102.3384361
42-317-40961,4.23174E+13,32.354336,-101.957819,32.37488718,-101.9645765
42-317-40974,4.23174E+13,32.26094,-101.939684,32.22440497,-101.9297345
42-383-39998,4.23834E+13,31.264912,-101.414318,31.23500818,-101.4158825
42-227-39284,4.22274E+13,32.428824,-101.558565,32.4479738,-101.5648353
42-227-39354,4.22274E+13,32.434063,-101.36871,32.46179651,-101.3753615
42-227-39352,4.22274E+13,32.426876,-101.460383,32.39967021,-101.4538474
42-461-40719,4.24614E+13,31.50494,-101.802869,31.47682159,-101.7968039
42-329-42093,4.23294E+13,31.702937,-101.881289,31.67113529,-101.8712664
42-461-40732,4.24614E+13,31.399318,-101.928571,31.41414136,-101.9342175
42-329-42187,4.23294E+13,32.017503,-102.263702,32.03098698,-102.2683352
42-329-42189,4.23294E+13,31.965119,-102.092788,31.99359941,-102.105451
42-227-39445,4.22274E+13,32.460049,-101.543011,32.43914531,-101.5363817
42-227-39466,4.22274E+13,32.423924,-101.348537,32.45505056,-101.347607
42-317-41256,4.23174E+13,32.346735,-102.086801,32.37674037,-102.0979245
42-235-36250,4.22354E+13,31.202159,-101.263072,31.17456862,-101.2633687
42-317-41321,4.23174E+13,32.149765,-101.966778,32.17516635,-101.9767081
42-235-36258,4.22354E+13,31.089542,-101.095029,31.0600256,-101.0935205
42-227-39536,4.22274E+13,32.432581,-101.496971,32.4066786,-101.4912405
42-383-40180,4.23834E+13,31.321295,-101.279365,31.34946906,-101.2799743
42-329-42400,4.23294E+13,31.663192,-101.844417,31.68926457,-101.8566614
42-383-40178,4.23834E+13,31.235067,-101.548674,31.25831109,-101.5498584
42-173-37853,4.21734E+13,31.767833,-101.58138,31.74024807,-101.5725527
42-173-37880,4.21734E+13,31.803223,-101.652971,31.83368555,-101.6593486
42-317-41495,4.23174E+13,32.438627,-102.153555,32.4183322,-102.147431
42-329-42601,4.23294E+13,31.98663864,-101.8071352,31.96579564,-101.803384
42-317-41517,4.23174E+13,32.368646,-102.190551,32.38920753,-102.1957982
42-383-40312,4.23834E+13,31.287456,-101.668927,31.3177476,-101.668787
42-461-40923,4.24614E+13,31.60590125,-102.2752462,31.57789559,-102.2671521
42-227-39687,4.22274E+13,32.441883,-101.663862,32.41454513,-101.6550691
42-227-39659,4.22274E+13,32.409862,-101.637111,32.43202597,-101.6435212
42-461-40891,4.24614E+13,31.515478,-101.798986,31.54795254,-101.8117238
42-329-42667,4.23294E+13,31.950708,-102.184272,31.93140775,-102.1791031
42-329-42651,4.23294E+13,31.849473,-101.819289,31.87063991,-101.8260467
42-329-42757,4.23294E+13,31.82093611,-102.0789417,31.84733721,-102.0857336
42-317-41803,4.23174E+13,32.473486,-101.790197,32.44644996,-101.7815608
42-105-41407,4.21054E+13,31.0756676,-101.1520267,31.0450363,-101.1518932
42-173-37303,4.21734E+13,31.720181,-101.530463,31.74729687,-101.5396305
42-329-40572,4.23294E+13,31.825209,-101.85977,31.85245141,-101.8676582
42-329-41103,4.23294E+13,31.877505,-102.110646,31.85416137,-102.1063955
42-383-39472,4.23834E+13,31.58794204,-101.4503328,31.55905441,-101.4490949
42-173-34703,4.21733E+13,31.668607,-101.343935,31.64945776,-101.3445797
42-227-38985,4.22274E+13,32.443333,-101.664368,32.47030585,-101.6736437
42-227-38987,4.22274E+13,32.420418,-101.517577,32.44184576,-101.5241142
42-383-39690,4.23834E+13,31.510655,-101.340941,31.48230342,-101.340859
42-105-41683,4.21054E+13,31.06035,-101.031946,31.03058633,-101.0297464
42-383-39490,4.23834E+13,31.442909,-101.484585,31.4703045,-101.4938798
42-329-41499,4.23294E+13,31.805262,-102.145578,31.82935405,-102.1530922
42-105-42356,4.21054E+13,31.035493,-101.096092,31.0597581,-101.0973951
42-383-39817,4.23834E+13,31.280142,-101.652041,31.30511772,-101.6517326
42-317-40713,4.23174E+13,32.2001673,-101.9928332,32.2291107,-102.0045934
42-033-32414,4.20333E+13,32.540712,-101.432007,32.56757901,-101.4407893
42-461-40578,4.24614E+13,31.456288,-101.974543,31.48386616,-101.9819065
42-329-41645,4.23294E+13,31.822671,-102.065377,31.85013022,-102.0741461
42-317-40771,4.23174E+13,32.372247,-101.939235,32.39338644,-101.9458967
42-235-36195,4.22354E+13,31.153561,-101.1619723,31.17738811,-101.1613574
42-227-39092,4.22274E+13,32.449462,-101.66269,32.42906675,-101.6575768
42-461-40602,4.24614E+13,31.644734,-102.052143,31.61634648,-102.0415089
42-329-41713,4.23294E+13,31.908415,-101.786041,31.9304041,-101.7905663
42-235-36199,4.22354E+13,31.215579,-100.98672,31.23636511,-100.9847104
42-329-41746,4.23294E+13,31.930836,-102.137056,31.95528026,-102.1412848
42-173-37625,4.21734E+13,31.667712,-101.345909,31.63785084,-101.3468409
42-173-37627,4.21734E+13,31.667777,-101.345915,31.63777172,-101.3448604
42-227-39156,4.22274E+13,32.418919,-101.473178,32.39672655,-101.4683889
42-317-40896,4.23174E+13,32.47490547,-101.7286087,32.44507986,-101.7199738
42-461-40625,4.24614E+13,31.55558,-102.036675,31.57755315,-102.0443902
42-105-42423,4.21054E+13,31.080223,-101.128173,31.10355909,-101.1274051
42-383-39951,4.23834E+13,31.55116,-101.564539,31.53098885,-101.5581277
42-329-41858,4.23294E+13,32.072065,-102.230196,32.08476169,-102.2330679
42-173-37684,4.21734E+13,31.864404,-101.683886,31.84484059,-101.676659
42-173-37693,4.21734E+13,31.855332,-101.72259,31.82737306,-101.7168409
42-461-40649,4.24614E+13,31.608028,-101.919453,31.58554855,-101.9127074
42-227-39246,4.22274E+13,32.24035044,-101.4150246,32.26973147,-101.4230891
42-173-37703,4.21734E+13,32.055823,-101.766158,32.0925309,-101.7800383
42-317-41033,4.23174E+13,32.39035544,-101.9827988,32.4090671,-101.989223
42-173-37741,4.21734E+13,31.93399314,-101.7308694,31.97251515,-101.7424594
42-173-37760,4.21734E+13,32.085789,-101.723646,32.11182589,-101.7280033
42-317-41120,4.23174E+13,32.150895,-101.695685,32.12174026,-101.6852884
42-329-42064,4.23294E+13,31.90976012,-102.1472638,31.88041114,-102.1383427
42-317-41109,4.23174E+13,32.465581,-102.201186,32.44244119,-102.1937801
42-173-37754,4.21734E+13,31.652474,-101.456004,31.68183406,-101.4664152
42-173-37765,4.21734E+13,31.652579,-101.452068,31.68327279,-101.4603038
42-329-42154,4.23294E+13,31.878113,-102.236566,31.9072201,-102.2449318
42-329-42194,4.23294E+13,31.901733,-102.181603,31.87245162,-102.1717555
42-383-40099,4.23834E+13,31.556261,-101.335465,31.51139239,-101.3355169
42-329-42245,4.23294E+13,31.849009,-101.996056,31.82555475,-101.9851006
42-329-42256,4.23294E+13,31.715891,-102.085402,31.74037208,-102.0931601
42-329-42274,4.23294E+13,31.670916,-102.255738,31.69812252,-102.2647801
42-329-42316,4.23294E+13,31.973146,-102.099615,31.99314967,-102.1080332
42-173-37836,4.21734E+13,31.866391,-101.653254,31.84380827,-101.6486382
42-383-40181,4.23834E+13,31.321292,-101.279077,31.3485164,-101.2770076
42-461-40809,4.24614E+13,31.185448,-101.838078,31.21649065,-101.8393795
42-329-42337,4.23294E+13,32.003302,-102.051607,32.02896485,-102.0625002
42-317-41330,4.23174E+13,32.345698,-102.090393,32.37619951,-102.1001604
42-329-42476,4.23294E+13,31.865023,-101.889668,31.82818786,-101.8769892
42-329-42475,4.23294E+13,31.864505,-101.891502,31.82800339,-101.8780803
42-329-42519,4.23294E+13,31.72708131,-102.1709157,31.75024392,-102.1766985
42-329-42517,4.23294E+13,31.727698,-102.164785,31.7508061,-102.1740481
42-227-39625,4.22274E+13,32.237324,-101.567489,32.26598727,-101.5766732
42-173-37896,4.21734E+13,31.948752,-101.646401,31.92039424,-101.6402496
42-329-42466,4.23294E+13,31.9741,-102.156415,31.95349839,-102.1508064
42-329-42548,4.23294E+13,31.832137,-101.829374,31.85905788,-101.8380665
42-227-39637,4.22274E+13,32.390061,-101.432277,32.41709295,-101.4417002
42-317-41489,4.23174E+13,32.230311,-102.079,32.25850164,-102.0894295
42-461-40879,4.24614E+13,31.50505,-101.813373,31.52337788,-101.8201166
42-329-42607,4.23294E+13,31.907596,-102.155495,31.87848566,-102.1465069
42-461-40836,4.24614E+13,31.448922,-101.909397,31.42178932,-101.9033844
42-227-39675,4.22274E+13,32.435823,-101.487509,32.40883054,-101.4807454
42-235-36288,4.22354E+13,31.08922604,-101.116581,31.05994573,-101.1156818
42-317-41534,4.23174E+13,32.18164699,-102.140116,32.15492604,-102.1287539
42-329-42625,4.23294E+13,31.887553,-101.842949,31.91667976,-101.8509125
42-461-40927,4.24614E+13,31.5885222,-101.8064462,31.56682191,-101.7966139
42-317-41598,4.23174E+13,32.351977,-101.968952,32.32274011,-101.9606009
42-317-41603,4.23174E+13,32.352578,-101.966393,32.32333165,-101.9581443
42-135-43573,4.21354E+13,31.927077,-102.323933,31.95486544,-102.3323217
42-317-41637,4.23174E+13,32.210402,-101.766923,32.18033668,-101.760276
42-105-42462,4.21054E+13,31.043364,-101.424097,31.02613765,-101.4240365
42-227-39736,4.22274E+13,32.310205,-101.609567,32.33252808,-101.6160293
42-329-42789,4.23294E+13,31.875773,-102.109715,31.85471941,-102.1045921
42-227-39762,4.22274E+13,32.465029,-101.622517,32.44508204,-101.6165152
42-317-41710,4.23174E+13,32.465142,-101.708134,32.43493521,-101.6976642
42-227-39786,4.22274E+13,32.209076,-101.624965,32.23136492,-101.6313869
42-227-39793,4.22274E+13,32.492264,-101.529839,32.47259338,-101.5222687
42-227-39818,4.22274E+13,32.14573424,-101.4390492,32.17484787,-101.4472591
42-317-41839,4.23174E+13,32.362885,-102.131716,32.3925251,-102.1403852
42-173-38012,4.21734E+13,31.754071,-101.703178,31.78216991,-101.7151595
42-383-40446,4.23834E+13,31.46765,-101.531871,31.49042806,-101.537632
42-383-40451,4.23834E+13,31.172954,-101.296151,31.13313458,-101.2978952
42-329-42968,4.23294E+13,31.722223,-101.971226,31.75124054,-101.9800799
42-383-40480,4.23834E+13,31.217984,-101.311746,31.18978483,-101.3111071
42-461-41051,4.24614E+13,31.5130418,-101.7768702,31.48395252,-101.766946
42-461-41057,4.24614E+13,31.501818,-101.810836,31.47524156,-101.8037563
42-227-39949,4.22274E+13,32.358198,-101.61591,32.33463155,-101.6084719
42-173-38084,4.21734E+13,31.80505,-101.624222,31.83211246,-101.6328011
42-461-41086,4.24614E+13,31.588748,-102.059774,31.6100961,-102.066263
42-329-43063,4.23294E+13,31.830279,-101.818413,31.80543459,-101.8110329
42-329-43172,4.23294E+13,31.942583,-101.84315,31.90589682,-101.8340163
42-227-40047,4.22274E+13,32.413441,-101.638267,32.38307611,-101.6289689
42-329-43182,4.23294E+13,31.927492,-102.269406,31.90284086,-102.2653327
42-461-41124,4.24614E+13,31.583193,-101.821067,31.56282107,-101.8145498
42-317-42173,4.23174E+13,32.145688,-101.773973,32.17484103,-101.7831077
42-317-42179,4.23174E+13,32.398357,-101.720872,32.37141397,-101.7123132
42-235-36415,4.22354E+13,31.270248,-100.981987,31.2364579,-100.9768055
42-329-43272,4.23294E+13,31.997248,-102.266981,32.01519288,-102.2720392
42-317-42195,4.23174E+13,32.316722,-102.151153,32.2954519,-102.1419604
42-033-32518,4.20333E+13,32.53541,-101.455294,32.56926704,-101.4658477
42-227-40164,4.22274E+13,32.296826,-101.646008,32.26091153,-101.6360207
42-173-38160,4.21734E+13,31.864512,-101.649874,31.90044982,-101.6629482
42-329-43391,4.23294E+13,31.927963,-102.0466935,31.90345666,-102.0410574
42-329-43388,4.23294E+13,31.929012,-102.046834,31.90447497,-102.0368113
42-227-40178,4.22274E+13,32.444635,-101.685278,32.47264436,-101.6965025
42-317-42314,4.23174E+13,32.326283,-101.721686,32.30347442,-101.7146657
42-329-43323,4.23294E+13,31.800692,-101.961072,31.77334109,-101.9511695
42-227-40207,4.22274E+13,32.367833,-101.481068,32.35191397,-101.4753873
42-227-40237,4.22274E+13,32.339356,-101.681524,32.36152608,-101.6881588
42-317-42352,4.23174E+13,32.367985,-102.193592,32.38859673,-102.1987442
42-003-48115,4.20035E+13,32.350152,-102.262035,32.37934257,-102.2710199
42-461-41237,4.24614E+13,31.513392,-102.02985,31.53308648,-102.0388654
42-227-40288,4.22274E+13,32.325382,-101.468815,32.2930331,-101.4592293
42-317-42474,4.23174E+13,32.271612,-101.762727,32.24197123,-101.7528363
42-329-43624,4.23294E+13,31.716991,-102.057183,31.7542506,-102.0668509
42-383-40715,4.23834E+13,31.375844,-101.394791,31.34252895,-101.3933523
42-003-48160,4.20035E+13,32.410576,-102.271368,32.38278827,-102.2586491
42-227-40302,4.22274E+13,32.339914,-101.649049,32.31269313,-101.639889
42-329-43673,4.23294E+13,31.800995,-101.985532,31.77491951,-101.9762647
42-329-43675,4.23294E+13,31.871322,-101.823164,31.90529656,-101.8338641
42-227-40330,4.22274E+13,32.459039,-101.65312,32.43149748,-101.6465511
42-235-36432,4.22354E+13,31.293682,-100.971508,31.26947704,-100.9778315
42-317-42597,4.23174E+13,32.200719,-101.69702,32.18116403,-101.690066
42-329-43789,4.23294E+13,31.655749,-101.809627,31.62727183,-101.7996856
42-461-41366,4.24614E+13,31.628306,-102.049599,31.65053309,-102.0570789
42-227-40458,4.22274E+13,32.321994,-101.658723,32.35111588,-101.6682245
42-317-42711,4.23174E+13,32.315785,-101.833043,32.28627037,-101.8238435
42-329-43924,4.23294E+13,31.760868,-101.84142,31.72603423,-101.8304217
42-317-42773,4.23174E+13,32.440632,-101.809908,32.46661562,-101.8211606
42-317-42783,4.23174E+13,32.182629,-102.14377,32.21661434,-102.1542896
42-329-44007,4.23294E+13,31.657807,-101.852779,31.68864383,-101.8594326
42-165-38503,4.21654E+13,32.914521,-102.682258,32.90127066,-102.6823059
42-165-38422,4.21654E+13,32.610039,-102.305181,32.58401746,-102.2973667
42-317-42849,4.23174E+13,32.098505,-102.118351,32.06832034,-102.1107679
42-329-44080,4.23294E+13,31.904027,-102.023948,31.87864261,-102.0175298
42-227-40619,4.22274E+13,32.46138,-101.375369,32.50412823,-101.3881847
42-329-44174,4.23294E+13,32.044005,-101.9231,32.07911585,-101.9343799
42-227-40696,4.22274E+13,32.281052,-101.501951,32.25474614,-101.4957988
42-329-44356,4.23294E+13,32.051434,-101.919489,32.02418713,-101.9113066
42-003-48282,4.20035E+13,32.391619,-102.231549,32.3606408,-102.2229012
42-317-43188,4.23174E+13,32.287777,-101.744492,32.2468084,-101.7312107
42-317-41645,4.23174E+13,32.32317,-101.986971,32.28941841,-101.9754014
42-329-44417,4.23294E+13,31.751133,-102.074648,31.77341859,-102.0819293
42-227-40831,4.22274E+13,32.273215,-101.433517,32.29625433,-101.4429339
42-461-41602,4.24614E+13,31.622536,-102.199126,31.59520369,-102.1910259
42-329-44522,4.23294E+13,31.948074,-101.857531,31.96618162,-101.8649372
42-227-40857,4.22274E+13,32.407366,-101.690074,32.4343978,-101.6993418
42-227-40935,4.22274E+13,32.296074,-101.5825,32.26738575,-101.5725803
42-173-38468,4.21734E+13,31.8686,-101.529,31.8956216,-101.5397106
42-461-40273,4.24614E+13,31.606265,-101.860668,31.59115948,-101.8559466
42-461-40367,4.24614E+13,31.533489,-102.059106,31.55608138,-102.0673038
42-461-40402,4.24614E+13,31.50464138,-101.8041712,31.47648096,-101.798183
42-227-39839,4.22274E+13,32.513389,-101.506871,32.49336712,-101.4995611
42-383-40455,4.23834E+13,31.230131,-101.564159,31.20034369,-101.5644769
42-329-43050,4.23294E+13,31.668442,-102.266273,31.69624634,-102.2729663
42-227-39960,4.22274E+13,32.359265,-101.611354,32.33584599,-101.6035817
42-227-39987,4.22274E+13,32.46936328,-101.5593156,32.49219214,-101.5666306
42-317-42071,4.23174E+13,32.467012,-101.762023,32.44438251,-101.7558971
